Date,AAPL,BA,BAC,CAT,CVX,GOOGL,GS,HD,HON,JNJ,JPM,MCD,META,MSFT,NKE,NVDA,PFE,QQQ,SPY,XOM
2020-01-27,74.4050521850586,314.72747802734375,28.19307518005371,120.14080047607422,82.89256286621094,70.99968719482422,205.41392517089844,198.63397216796875,142.83892822265625,124.25924682617188,111.5368881225586,,213.1969451904297,153.3987274169922,91.85560607910156,5.977972030639648,27.753257751464844,210.18716430664062,295.6361999511719,48.34683609008789
2020-01-28,76.50989532470703,314.6877136230469,28.527786254882812,121.03485870361328,83.44072723388672,71.93049621582031,209.2438201904297,200.92800903320312,144.4192352294922,124.8857650756836,113.56436920166016,,216.09422302246094,156.40464782714844,92.0113754272461,6.171347141265869,26.357297897338867,213.41563415527344,298.7342224121094,48.27962875366211
2020-01-29,78.11140441894531,320.1153869628906,28.330392837524414,120.18510437011719,82.87754821777344,72.23794555664062,207.12184143066406,201.0655059814453,144.5920867919922,125.7545166015625,113.3953857421875,,221.49183654785156,158.84344482421875,91.48905944824219,6.110871315002441,25.97029685974121,213.7625732421875,298.48736572265625,47.876365661621094
2020-01-30,77.99824523925781,321.3878173828125,28.733762741088867,119.82215881347656,83.65098571777344,72.116455078125,210.5807647705078,200.00868225097656,146.789794921875,125.6041488647461,114.79776763916016,,207.8985137939453,163.32408142089844,89.97706604003906,6.117588520050049,25.879539489746094,214.52394104003906,299.4561462402344,48.384178161621094
2020-01-31,74.53988647460938,316.3875732421875,28.175912857055664,116.26387786865234,80.45213317871094,71.05175018310547,205.0775146484375,195.97911071777344,142.57553100585938,124.35948181152344,111.8156509399414,,200.33786010742188,160.91357421875,88.24516296386719,5.884145736694336,25.99821662902832,211.12196350097656,294.0186767578125,46.39026641845703
2020-02-03,74.335205078125,314.1310119628906,28.29606056213379,114.86537170410156,79.80633544921875,73.5223388671875,206.16436767578125,198.93472290039062,141.01168823242188,125.44548034667969,112.66890716552734,,202.60008239746094,164.83648681640625,90.96674346923828,5.981207370758057,26.18671417236328,214.3118438720703,296.20281982421875,45.35223388671875
2020-02-04,76.7892837524414,316.0595397949219,28.853923797607422,118.17579650878906,80.23436737060547,71.6780776977539,208.6917266845703,201.90748596191406,144.2134552001953,126.6400375366211,114.29087829589844,,208.19619750976562,170.26234436035156,92.90025329589844,6.150441646575928,26.312379837036133,219.21725463867188,300.7173156738281,44.78466796875
2020-02-05,77.4154281616211,327.6008605957031,29.78939437866211,121.65441131591797,82.80994415283203,71.7098159790039,210.72744750976562,204.57955932617188,145.60452270507812,128.6365203857422,116.23388671875,,208.47401428222656,170.05442810058594,92.13054656982422,6.240783214569092,26.647478103637695,219.9399871826172,304.18994140625,46.845802307128906
2020-02-06,78.32096099853516,339.4106140136719,29.755067825317383,121.48621368408203,82.21675872802734,73.19355773925781,208.58824157714844,205.20675659179688,145.15179443359375,128.25230407714844,116.25080108642578,,209.208251953125,173.58026123046875,91.88309478759766,6.327639579772949,26.710309982299805,221.83856201171875,305.2135009765625,46.21103286743164
2020-02-07,77.25637817382812,334.75830078125,29.703571319580078,118.05187225341797,81.80374908447266,73.34925842285156,205.29318237304688,203.8836212158203,144.27108764648438,126.88225555419922,115.87907409667969,,210.67669677734375,173.82603454589844,91.12252807617188,6.261440277099609,26.56369972229004,220.88446044921875,303.5868225097656,45.90485763549805
2020-02-10,77.62329864501953,342.6314697265625,29.77223777770996,118.89276123046875,82.44202423095703,74.81465911865234,204.7411651611328,206.72747802734375,145.6456756591797,126.85721588134766,116.36060333251953,,211.40103149414062,178.37277221679688,91.65400695800781,6.544659614562988,26.39615821838379,223.55397033691406,305.85321044921875,45.4200439453125
